image_file,label,perimeter,nm_lns,mean_length,std_length,mean_slope,std_slope,max_acute_angle,min_acute_angle,area,num_corners,corner_ratio
977.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0,8.06,92,0.13142857142857142
1858.png,1,7.308035714285714,4,0.39455177178856093,0.2055049378495518,1.3994715447154473,2.4637272692623995,82.78472256427195,1.1457628381748262,31.848214285714285,100,0.44642857142857145
1349.png,1,8.316964285714286,1,0.28125,0.0,0.0,0.0,0.0,90.0,39.308035714285715,195,0.8705357142857143
573.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0,8.06,92,0.13142857142857142
34.png,0,5.000287356321839,68,0.035471878056422955,0.012660448483420173,0.5239537944833036,1.338138271704451,81.47711412156059,0.012697125470544903,23.539367816091954,1284,0.3689655172413793
272.png,1,3.1651785714285716,4,0.43721331084344595,0.007838193375639388,-3.491585393772894,3.634082276433136,90.0,0.2577179816639037,14.366071428571429,75,0.33482142857142855
1742.png,1,5.491071428571429,3,0.32655619601277935,0.06114888776515034,0.013123305393836807,0.7746928445817335,76.25153487501272,0.33852356163248226,26.129464285714285,95,0.42410714285714285
666.png,1,3.3392857142857144,1,0.7057102416382104,0.0,-0.03164556962025317,0.0,0.0,90.0,15.464285714285714,81,0.36160714285714285
1140.png,1,8.397321428571429,7,0.35274001338899863,0.07128446873957603,13.362035153867373,32.51212025575312,89.38394009160076,0.6820603931719648,31.21875,160,0.7142857142857143
1087.png,1,4.674107142857143,5,0.42006616989354334,0.12411713588853432,-9.84016563146998,6.9476061126613615,90.0,0.2852753707979221,19.879464285714285,49,0.21875
1853.png,1,6.316964285714286,5,0.7128586509408682,0.11846684459612049,1.3287566156246426,0.0039625405858368535,0.24696303742436798,0.009522316615330205,29.700892857142858,53,0.23660714285714285
139.png,1,4.075892857142857,2,0.3523112297734834,0.02715305594080228,6.545454545454546,0.0,90.0,90.0,17.544642857142858,84,0.375
781.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0,8.06,92,0.13142857142857142
677.png,1,2.4642857142857144,1,0.6298599313841652,0.0,28.2,0.0,0.0,90.0,10.745535714285714,70,0.3125
927.png,1,2.5401785714285716,1,0.40998576692567346,0.0,1.4150943396226414,0.0,0.0,90.0,12.15625,66,0.29464285714285715
20.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0,8.06,92,0.13142857142857142
383.png,1,7.191964285714286,1,0.40388834743512664,0.0,0.43373493975903615,0.0,0.0,90.0,35.575892857142854,143,0.6383928571428571
1104.png,1,1.5982142857142858,2,0.41502419981325256,0.002929276567034761,0.42688098495212035,0.003351573187414497,0.32486266037474054,0.32486266037474054,9.089285714285714,40,0.17857142857142858
138.png,0,4.110958904109589,37,0.03498493247122819,0.006479313480122369,-0.06755089316509673,3.5408400487742537,88.63718003374588,0.6208025148119578,19.78767123287671,431,0.1476027397260274
67.png,0,3.2407534246575342,19,0.05235539186213125,0.014666154634773491,-15.435897435897436,38.38771547695664,90.0,0.0,13.816780821917808,737,0.2523972602739726
1490.png,1,3.857142857142857,1,0.43759109838724447,0.0,0.02040816326530612,0.0,0.0,90.0,15.401785714285714,84,0.375
379.png,0,3.867873910127431,30,0.07469523035376793,0.015453450236136061,-1.6766335883399377,4.489168583712397,90.0,0.0,16.708249496981892,164,0.10999329309188464
1133.png,1,1.4508928571428572,1,0.24557629534776906,0.0,-55.0,0.0,0.0,90.0,4.821428571428571,34,0.15178571428571427
1242.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0,8.06,92,0.13142857142857142
1030.png,1,1.3839285714285714,1,0.3355646513029667,0.0,-0.06666666666666667,0.0,0.0,90.0,6.330357142857143,30,0.13392857142857142
1974.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0,8.06,92,0.13142857142857142
1605.png,1,7.955357142857143,2,0.3382487151027218,0.03701692210562654,1.3935400516795866,0.18423772609819122,7.221492782957916,7.221492782957916,38.392857142857146,165,0.7366071428571429
664.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0,8.06,92,0.13142857142857142
563.png,1,2.2723214285714284,1,0.367538436834871,0.0,-0.8412698412698413,0.0,0.0,90.0,9.339285714285714,30,0.13392857142857142
1659.png,1,8.294642857142858,3,0.2827638487326836,0.038616667468110086,-0.011538461538461539,0.008308641921035718,1.1017061152063952,0.22030211862479335,37.598214285714285,242,1.0803571428571428
58.png,0,2.8106164383561643,23,0.05263271527203488,0.014397594078752825,0.27224627224627224,0.4654782592557927,90.0,0.0,11.952397260273973,485,0.1660958904109589
851.png,1,8.450892857142858,7,0.47403653096470993,0.2378638833552103,-0.3165262882192386,1.8142826531778924,90.0,0.6902771978656084,31.241071428571427,114,0.5089285714285714
1076.png,1,3.294642857142857,3,0.4209025847634884,0.0020166458546102112,-2.134567901234568,1.7215658734263577,90.0,0.17344784406703528,16.357142857142858,43,0.19196428571428573
1572.png,1,7.290178571428571,5,0.33252697002132975,0.08629242035355413,6.8682370820668694,4.295235137445789,90.0,0.8780274994729282,33.964285714285715,154,0.6875
207.png,0,12.563299663299663,64,0.06429431645476025,0.009668191164691382,5.721800536722649,12.139736583499593,90.0,0.6976660305171624,58.84983164983165,3905,1.3148148148148149
458.png,1,7.544642857142857,9,0.5184876755011779,0.16527850352178633,-0.5087471403904271,0.6791186882469233,88.33261426141397,0.0,33.95982142857143,109,0.48660714285714285
1607.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0,8.06,92,0.13142857142857142
1040.png,1,6.174107142857143,1,0.29477810748605676,0.0,0.030303030303030304,0.0,0.0,90.0,26.955357142857142,117,0.5223214285714286
1016.png,1,2.825892857142857,4,0.3976151101585023,0.005966130182650961,-0.2503246753246753,1.0249318636185243,89.82794111927213,0.11018405554128292,13.0625,42,0.1875
405.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0,8.06,92,0.13142857142857142
1398.png,1,7.241071428571429,5,0.36813213643988785,0.04883952290670785,-1.7946865156701222,3.574377001356698,90.0,0.02839235619371359,32.54017857142857,127,0.5669642857142857
425.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0,8.06,92,0.13142857142857142
1494.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0,8.06,92,0.13142857142857142
813.png,1,2.75,4,0.43505272603010153,0.004776169832325671,-3.1359375,3.298155976458979,89.90803253562385,0.2704028249506938,12.571428571428571,32,0.14285714285714285
233.png,1,6.290178571428571,5,0.3906511669296925,0.15824770273001335,7.964761904761905,30.462798783935902,89.15747573925958,3.1982838998593213,28.915178571428573,97,0.4330357142857143
1255.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0,8.06,92,0.13142857142857142
437.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0,8.06,92,0.13142857142857142
1647.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0,8.06,92,0.13142857142857142
613.png,1,6.727678571428571,3,0.34375,0.06944798743796449,0.0,0.0,90.0,90.0,27.691964285714285,147,0.65625
1173.png,1,8.160714285714286,7,0.318415403558375,0.06887495893079942,-11.24638888888889,11.874955396741631,14.361414661813361,0.12732374488786835,33.07142857142857,193,0.8616071428571429
1235.png,1,5.674107142857143,3,0.24924266994050961,0.015009863014994485,-2.1666666666666665,18.63193196877041,7.608893149541701,0.7553389614400676,25.004464285714285,102,0.45535714285714285
1348.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0,8.06,92,0.13142857142857142
745.png,1,7.522321428571429,7,0.4597713668498215,0.10911985359263927,-0.6753659346508576,0.6680477633580728,90.0,0.008874352704881986,31.745535714285715,150,0.6696428571428571
332.png,1,5.401785714285714,1,0.320092710182917,0.0,7.1,0.0,0.0,90.0,23.236607142857142,168,0.75
372.png,1,5.754464285714286,4,0.2590221886643573,0.00641834813572754,-0.016964285714285716,0.020418922546480842,2.862405226111779,0.0,23.049107142857142,73,0.32589285714285715
300.png,1,2.3839285714285716,4,0.38863436492567216,0.03796849833291028,2.8216295008183305,3.000725126731068,90.0,0.1736708857679922,11.102678571428571,20,0.08928571428571429
1102.png,1,5.504464285714286,2,0.9808384610368517,0.020446188927933318,9.509469696969695,0.21780303030303028,0.27311770933770385,0.27311770933770385,22.142857142857142,77,0.34375
1888.png,1,2.482142857142857,2,0.28128676194157165,0.05356442721198505,37.490196078431374,37.509803921568626,89.64059574685456,89.64059574685456,10.013392857142858,53,0.23660714285714285
173.png,1,1.7321428571428572,4,0.4236156011331038,0.006557931761315175,-4.259343145412939,4.37749270606329,89.9317981520431,0.13783539831618838,7.526785714285714,30,0.13392857142857142
277.png,1,6.53125,6,0.2723013899559559,0.021509455700157762,-1.6998168498168496,7.666226988612217,90.0,0.4672701507108077,28.138392857142858,93,0.41517857142857145
256.png,1,5.066964285714286,2,0.4119824762060972,0.09248180950818849,-7.888888888888889,0.0,90.0,90.0,19.96875,151,0.6741071428571429
638.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0,8.06,92,0.13142857142857142
798.png,1,2.705357142857143,2,0.38714665148781674,0.07093779314915993,4.330163043478261,0.017663043478260754,0.10248271041830431,0.10248271041830431,11.174107142857142,77,0.34375
133.png,0,7.558904109589041,47,0.06761493861659705,0.030079872045235656,-7.434774656715833,9.384799779023787,13.963175470264405,0.025483396143590988,35.416438356164385,1307,0.4476027397260274
1147.png,1,4.611607142857143,4,0.2713114255401649,0.01415268557972888,-19.04862155388471,28.957036990495055,90.0,2.214598420056497,17.415178571428573,70,0.3125
70.png,0,1.2578582844965371,11,0.061001931260302525,0.02192382805702997,80.0,0.0,90.0,90.0,5.176345231752797,126,0.06712839637719765
399.png,1,5.741071428571429,2,0.43080357142857145,0.14955357142857145,0.0,0.0,0.0,0.0,26.839285714285715,119,0.53125
872.png,1,3.9375,1,0.3555769241382121,0.0,1.8421052631578947,0.0,0.0,90.0,18.870535714285715,58,0.25892857142857145
1431.png,1,8.241071428571429,6,0.3967899812570908,0.15175347800601707,-0.2566025641025641,9.39627831485864,90.0,4.92463305398357,37.13392857142857,170,0.7589285714285714
314.png,1,3.1294642857142856,2,0.4219862158885833,0.011417530516496993,1.1020585317460316,0.038566468253968256,1.9961646618119062,1.9961646618119062,13.870535714285714,95,0.42410714285714285
1395.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0,8.06,92,0.13142857142857142
1223.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0,8.06,92,0.13142857142857142
1074.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0,8.06,92,0.13142857142857142
449.png,1,8.464285714285714,5,0.3760399669780504,0.10006472074206539,17.527173913043477,17.829721096951715,90.0,0.2549552648867585,37.50892857142857,148,0.6607142857142857
82.png,1,7.790178571428571,6,0.558373750277571,0.27972461384868774,-3.4279501949790103,8.148894430985594,89.82294790618818,0.011647587831142113,34.111607142857146,178,0.7946428571428571
1857.png,1,5.165178571428571,2,0.3638392857142857,0.140625,0.0,0.0,90.0,90.0,20.232142857142858,170,0.7589285714285714
1253.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0,8.06,92,0.13142857142857142
77.png,0,2.8528784648187635,22,0.0850753344390405,0.021533573385422656,113.0,0.0,90.0,0.0,11.917910447761194,179,0.09541577825159915
432.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0,8.06,92,0.13142857142857142
624.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0,8.06,92,0.13142857142857142
1752.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0,8.06,92,0.13142857142857142
133.png,1,4.0,1,0.29477810748605676,0.0,33.0,0.0,0.0,90.0,16.995535714285715,41,0.18303571428571427
61.png,1,7.446428571428571,4,0.4031142767786474,0.19843957373355395,27.69047619047619,39.109750221118475,90.0,4.085616779974888,30.28125,101,0.45089285714285715
1549.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0,8.06,92,0.13142857142857142
675.png,1,5.915178571428571,1,0.43578837923881336,0.0,0.7792207792207793,0.0,0.0,90.0,26.772321428571427,45,0.20089285714285715
1584.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0,8.06,92,0.13142857142857142
1824.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0,8.06,92,0.13142857142857142
334.png,1,4.540178571428571,3,0.3173958712826131,0.055267565080196424,-19.724887690925428,29.89307808674976,37.664607372893904,2.7969750003694167,16.647321428571427,74,0.33035714285714285
412.png,1,2.1294642857142856,1,0.25804189315390047,0.0,1.7241379310344827,0.0,0.0,90.0,10.053571428571429,43,0.19196428571428573
341.png,1,7.09375,4,0.3539821237283643,0.10512700116584879,-0.11719571887784921,0.07610587719478158,11.996899307923568,0.8401021694936197,31.794642857142858,122,0.5446428571428571
1282.png,1,4.276785714285714,1,0.2544642857142857,0.0,--,--,0.0,90.0,18.982142857142858,122,0.5446428571428571
609.png,1,3.7901785714285716,1,0.2544642857142857,0.0,--,--,0.0,90.0,17.004464285714285,99,0.4419642857142857
1785.png,1,5.919642857142857,3,0.2768747026368385,0.04208313232349496,-0.89648033126294,0.6375937666984556,55.00797980144134,3.426035146263392,22.651785714285715,109,0.48660714285714285
1667.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0,8.06,92,0.13142857142857142
776.png,1,8.049107142857142,5,0.3849891548112182,0.07994455134647238,-16.992822128851543,17.346918912071196,90.0,0.06477756371430031,36.754464285714285,148,0.6607142857142857
290.png,1,5.933035714285714,5,0.38549451864465345,0.10146253366530962,-14.550426675094817,24.07788200030775,90.0,10.745258743352798,25.794642857142858,74,0.33035714285714285
995.png,1,6.071428571428571,2,0.3841648556094554,0.03512165722745758,2.786904761904762,0.1797619047619048,2.357034659426906,2.357034659426906,30.142857142857142,87,0.38839285714285715
1048.png,1,5.995535714285714,8,0.4887200765581769,0.09899468878682495,1.340274155378582,1.067399057879955,90.0,0.004337303566089556,27.013392857142858,188,0.8392857142857143
1295.png,1,3.0625,1,0.22837777790051184,0.0,12.75,0.0,0.0,90.0,13.535714285714286,41,0.18303571428571427
1532.png,1,2.982142857142857,4,0.3488926947940759,0.05454300885765422,0.7453317901234568,1.254670204075477,89.71775706372914,0.0,16.330357142857142,64,0.2857142857142857
410.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0,8.06,92,0.13142857142857142
1418.png,1,4.875,2,0.2600846391123528,0.034693468373703934,0.42185185185185187,0.28185185185185185,27.164582662594277,27.164582662594277,22.433035714285715,125,0.5580357142857143
79.png,0,2.5895745955662073,19,0.07664959502595875,0.039938855483804665,75.67142857142858,33.915910419622186,90.0,0.07760145978798029,11.08328340323547,140,0.08388256440982625
1447.png,1,7.776785714285714,5,0.2824447217896028,0.044733959051011025,0.007077015776270126,0.04896234404367293,7.765166018425308,1.613538932880866,31.799107142857142,200,0.8928571428571429
1459.png,1,2.330357142857143,1,0.33840345818298617,0.0,-1.6666666666666667,0.0,0.0,90.0,11.290178571428571,63,0.28125
181.png,1,4.977678571428571,2,0.28127146092808786,0.049085681929054964,-0.009615384615384616,0.009615384615384616,1.1017061152063952,1.1017061152063952,21.486607142857142,175,0.78125
225.png,1,3.7589285714285716,2,0.35650131223068515,0.03878339529036223,3.119047619047619,0.11904761904761907,1.273030020056664,1.273030020056664,17.857142857142858,78,0.3482142857142857
32.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0,8.06,92,0.13142857142857142
16.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0,8.06,92,0.13142857142857142
1794.png,1,2.8348214285714284,4,0.3806528774728778,0.030168643915494207,0.07522827051515577,1.0074318674358325,89.94802319583077,0.036035076698917506,12.116071428571429,47,0.20982142857142858
30.png,1,3.450892857142857,5,0.41409597317869434,0.004107546221960778,1.0393321718931474,1.2470574739969915,90.0,0.0,18.6875,84,0.375
514.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0,8.06,92,0.13142857142857142
325.png,1,5.504464285714286,2,0.9808384610368517,0.020446188927933318,9.509469696969695,0.21780303030303028,0.27311770933770385,0.27311770933770385,22.142857142857142,77,0.34375
503.png,1,5.102678571428571,3,0.32277121065277603,0.03759944065656875,-0.2301799507681861,0.8395935453326018,76.71199478198264,4.001667988168109,25.455357142857142,65,0.29017857142857145
1366.png,1,7.513392857142857,4,0.3142224546978065,0.05381917342333164,0.18791101961457082,0.2576613816560376,90.0,0.6585431775640246,33.95982142857143,224,1.0
105.png,1,9.138392857142858,13,0.33518370544301146,0.051041627752803846,-0.3341007795829756,0.07756767818137664,15.431723364630074,0.18283393708676415,41.361607142857146,201,0.8973214285714286
673.png,1,9.116071428571429,10,0.4259109450754224,0.14593277615318934,10.94932344783222,9.075695026722064,89.99687028025039,0.018542322822555114,36.129464285714285,122,0.5446428571428571
1638.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0,8.06,92,0.13142857142857142
1332.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0,8.06,92,0.13142857142857142
1124.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0,8.06,92,0.13142857142857142
674.png,1,3.544642857142857,1,0.42747721176880604,0.0,0.45977011494252873,0.0,0.0,90.0,16.71875,116,0.5178571428571429
1245.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0,8.06,92,0.13142857142857142
790.png,1,5.147321428571429,4,0.2801339285714286,0.0279463929141717,0.0,0.0,90.0,0.0,21.870535714285715,88,0.39285714285714285
1296.png,1,4.727678571428571,2,0.30683531238225226,0.0032638838108237367,-4.3125,4.3125,83.38653951768524,83.38653951768524,19.357142857142858,152,0.6785714285714286
908.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0,8.06,92,0.13142857142857142
1787.png,1,2.8348214285714284,1,0.28585376059968076,0.0,32.0,0.0,0.0,90.0,11.071428571428571,130,0.5803571428571429
1476.png,1,12.254464285714286,11,0.3859806057900377,0.08232074303945384,2.741047702022353,2.3932667280297917,90.0,0.023481875532072764,56.732142857142854,248,1.1071428571428572
303.png,1,3.7544642857142856,1,0.38829021632258093,0.0,-6.615384615384615,0.0,0.0,90.0,16.151785714285715,81,0.36160714285714285
602.png,1,4.258928571428571,6,0.4049921621332159,0.06121665214726129,0.4973927337787483,1.3442934480838002,89.69319822275007,0.5718989506622678,21.848214285714285,71,0.3169642857142857
647.png,1,5.875,4,0.4122019539039762,0.08304930050934345,-0.055574614065180106,1.0555756174701498,87.03906386583624,0.0,27.410714285714285,106,0.4732142857142857
1513.png,1,6.013392857142857,4,0.485239341790661,0.23872237577659794,13.317476383265856,5.138157681512441,9.156380765569857,0.2016659703480848,27.584821428571427,63,0.28125
1408.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0,8.06,92,0.13142857142857142
1351.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0,8.06,92,0.13142857142857142
1715.png,1,6.705357142857143,1,0.45555405406325755,0.0,-34.0,0.0,0.0,90.0,28.700892857142858,118,0.5267857142857143
376.png,0,2.582175925925926,16,0.06118407154083603,0.028258267969143117,0.02687497351542137,0.5618822327285565,80.64893159295345,0.0,11.859375,282,0.16319444444444445
1914.png,1,8.223214285714286,9,0.3393336588416454,0.08842976642164502,3.6067255671938523,0.6940875369616798,11.166277051152138,0.0,33.24107142857143,147,0.65625
1559.png,1,4.441964285714286,1,0.33035714285714285,0.0,--,--,0.0,90.0,18.464285714285715,65,0.29017857142857145
1859.png,1,3.2455357142857144,1,0.5531752614659835,0.0,-0.12195121951219512,0.0,0.0,90.0,15.424107142857142,93,0.41517857142857145
685.png,1,4.223214285714286,7,0.3890882861007743,0.05148727736003542,1.1935443044563416,1.0852570502982644,89.99999999999999,0.031707677740623864,21.866071428571427,74,0.33035714285714285
998.png,1,7.455357142857143,3,0.4634672036714633,0.21398024004042285,1.8010592742844265,2.5920271803317583,82.59461353071326,2.286899236179245,31.964285714285715,87,0.38839285714285715
35.png,0,5.000287356321839,68,0.035471878056422955,0.012660448483420173,0.5239537944833036,1.338138271704451,81.47711412156059,0.012697125470544903,23.539367816091954,1284,0.3689655172413793
808.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0,8.06,92,0.13142857142857142
1748.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0,8.06,92,0.13142857142857142
1389.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0,8.06,92,0.13142857142857142
476.png,1,4.946428571428571,2,0.3187308958117843,0.001735173024699832,-1.4712186160440905,1.485303123086344,72.11957794989122,72.11957794989122,22.928571428571427,105,0.46875
1681.png,1,11.008928571428571,9,0.29170368342721775,0.04387353686591829,-4.538977072310407,26.364588348326095,21.868579185372514,0.41273259535311235,47.54017857142857,183,0.8169642857142857
450.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0,8.06,92,0.13142857142857142
968.png,1,8.620535714285714,2,0.42857142857142855,0.20089285714285712,0.0,0.0,0.0,0.0,40.17857142857143,145,0.6473214285714286
1472.png,1,4.977678571428571,6,0.3063268418672423,0.05180844213186995,0.33333333333333304,18.056623900017044,90.0,1.5733940329914256,20.517857142857142,136,0.6071428571428571
1620.png,1,7.59375,1,0.3346130303829198,0.0,1.0,0.0,0.0,90.0,34.875,143,0.6383928571428571
390.png,1,3.174107142857143,1,0.5044642857142857,0.0,0.0,0.0,0.0,90.0,11.522321428571429,72,0.32142857142857145
268.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0,8.06,92,0.13142857142857142
1460.png,1,9.6875,9,0.3367354647857046,0.09387441026080537,-11.696547279880614,19.592973234149014,12.406571883497502,0.4113959311506975,40.879464285714285,206,0.9196428571428571
1170.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0,8.06,92,0.13142857142857142
254.png,1,1.8794642857142858,1,0.22837777790051184,0.0,-12.75,0.0,0.0,90.0,8.330357142857142,41,0.18303571428571427
315.png,1,5.160714285714286,4,0.28585291313793787,0.07002304510997022,-33.0,13.92838827718412,90.0,0.9437023736808438,21.84375,108,0.48214285714285715
1171.png,1,1.7589285714285714,4,0.3828422184911538,0.031502737586843764,0.5063048245614035,1.1248862773712376,89.79507023674441,0.0,9.111607142857142,20,0.08928571428571429
420.png,1,2.1473214285714284,4,0.3952673703585686,0.047073920768902114,1.7298429951690821,1.9993455837254601,90.0,0.2709915310399421,10.714285714285714,10,0.044642857142857144
1047.png,1,3.3839285714285716,5,0.39820117530264715,0.004197151346716631,0.005098037721277171,1.0466092557998479,89.88981594445703,0.10676219850657773,15.651785714285714,37,0.16517857142857142
1810.png,1,4.415178571428571,1,0.4272673612144785,0.0,-5.222222222222222,0.0,0.0,90.0,20.071428571428573,156,0.6964285714285714
1546.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0,8.06,92,0.13142857142857142
1329.png,1,4.691964285714286,3,0.3223118133778185,0.04933746135703299,-11.0,20.704266871026046,88.56790381583535,9.56219853832064,21.892857142857142,113,0.5044642857142857
1722.png,1,5.370535714285714,2,0.3596627193482952,0.08230156636599048,-7.75,7.75,86.30861401354872,86.30861401354872,22.544642857142858,129,0.5758928571428571
1789.png,1,8.410714285714286,4,0.3073551388182935,0.05085460423687863,-4.944444444444444,14.201156273563532,90.0,4.033411072770175,37.80357142857143,171,0.7633928571428571
897.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0,8.06,92,0.13142857142857142
73.png,0,2.5895745955662073,19,0.07664959502595875,0.039938855483804665,75.67142857142858,33.915910419622186,90.0,0.07760145978798029,11.08328340323547,140,0.08388256440982625
1767.png,1,6.348214285714286,2,0.5446850180673299,0.09823412576819485,86.0,14.0,0.22278485505685444,0.22278485505685444,23.370535714285715,84,0.375
202.png,0,12.563299663299663,64,0.06429431645476025,0.009668191164691382,5.721800536722649,12.139736583499593,90.0,0.6976660305171624,58.84983164983165,3905,1.3148148148148149
147.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0,8.06,92,0.13142857142857142
680.png,1,5.571428571428571,2,0.3331048827049665,0.09100226015217634,0.09259259259259259,0.0,90.0,90.0,24.120535714285715,90,0.4017857142857143
1238.png,1,5.830357142857143,2,0.4129464285714286,0.002232142857142877,0.0,0.0,90.0,90.0,25.736607142857142,51,0.22767857142857142
773.png,1,3.294642857142857,1,0.5735347624377181,0.0,-11.636363636363637,0.0,0.0,90.0,15.191964285714286,88,0.39285714285714285
848.png,1,4.946428571428571,2,0.3187308958117843,0.001735173024699832,-1.4712186160440905,1.485303123086344,72.11957794989122,72.11957794989122,22.928571428571427,105,0.46875
635.png,1,5.741071428571429,2,0.4675505390754726,0.002642816993960545,4.769480519480519,0.08766233766233755,0.4231285348920192,0.4231285348920192,24.638392857142858,59,0.26339285714285715
552.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0,8.06,92,0.13142857142857142
381.png,0,2.582175925925926,16,0.06118407154083603,0.028258267969143117,0.02687497351542137,0.5618822327285565,80.64893159295345,0.0,11.859375,282,0.16319444444444445
984.png,1,6.941964285714286,5,0.3766964651090262,0.09825630379567861,0.9249398637730526,1.038806203010133,89.46483811672039,2.0095538130212285,30.361607142857142,156,0.6964285714285714
150.png,1,4.258928571428571,2,0.2918110739057106,0.015025359619996265,6.8,0.0,90.0,90.0,18.15625,84,0.375
1051.png,1,5.401785714285714,1,0.320092710182917,0.0,7.1,0.0,0.0,90.0,23.236607142857142,168,0.75
1703.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0,8.06,92,0.13142857142857142
1763.png,1,2.6785714285714284,1,0.33896248701300385,0.0,-0.22972972972972974,0.0,0.0,90.0,11.558035714285714,48,0.21428571428571427
57.png,0,9.696213425129088,26,0.1124477171414006,0.0373285163431675,-16.634998077240727,16.779457374452686,58.42126309959623,0.009579174359848673,44.382960413080895,713,0.6135972461273667
1412.png,1,1.802857142857143,2,0.10643571357157139,0.034992857857000036,50.0,0.0,90.0,90.0,8.06,92,0.13142857142857142
1743.png,1,4.477678571428571,2,0.32374516824009225,0.04235348057367394,-15.75609756097561,15.74390243902439,87.4830026525647,87.4830026525647,18.428571428571427,203,0.90625
717.png,1,12.544642857142858,5,0.31941909564798465,0.07908404215250218,-2.850805860805861,6.579351290477455,85.84035770628736,7.322349061035539,52.96875,247,1.1026785714285714
